Topics,Alpha,Beta,Coherence
5,0.01,0.01,0.32048988773019904
5,0.01,0.31,0.30986750221816767
5,0.01,0.61,0.3124615075539573
5,0.01,symmetric,0.30755830491428104
5,0.31,0.01,0.30450044038335977
5,0.31,0.31,0.3061434647388317
5,0.31,0.61,0.3371083558426126
5,0.31,symmetric,0.31184219477387026
5,0.61,0.01,0.2936122047150277
5,0.61,0.31,0.2978451558273972
5,0.61,0.61,0.3327134592616267
5,0.61,symmetric,0.2963630818639666
5,symmetric,0.01,0.3154711189766227
5,symmetric,0.31,0.30845990982011245
5,symmetric,0.61,0.3160391427502368
5,symmetric,symmetric,0.31249290694107934
5,asymmetric,0.01,0.3339421560345659
5,asymmetric,0.31,0.3376690761842579
5,asymmetric,0.61,0.34147585316973755
5,asymmetric,symmetric,0.346960175008868
6,0.01,0.01,0.3255112016353147
6,0.01,0.31,0.31623685822680264
6,0.01,0.61,0.3114055574015114
6,0.01,symmetric,0.3100655113424779
6,0.31,0.01,0.31160212555470046
6,0.31,0.31,0.2944857991455854
6,0.31,0.61,0.3130297359727287
6,0.31,symmetric,0.2942559804249461
6,0.61,0.01,0.31478474517456684
6,0.61,0.31,0.30600028511257743
6,0.61,0.61,0.2982424724650789
6,0.61,symmetric,0.2931480957033849
6,symmetric,0.01,0.30814560257815343
6,symmetric,0.31,0.30716319951729193
6,symmetric,0.61,0.3060646048317677
6,symmetric,symmetric,0.30587241690487726
6,asymmetric,0.01,0.3341832769433643
6,asymmetric,0.31,0.34698807039192
6,asymmetric,0.61,0.42433407582557164
6,asymmetric,symmetric,0.31881687807139586
7,0.01,0.01,0.317487674780195
7,0.01,0.31,0.3166830996438174
7,0.01,0.61,0.31929498979736776
7,0.01,symmetric,0.33142232745896966
7,0.31,0.01,0.3221514406113177
7,0.31,0.31,0.32340622542251246
7,0.31,0.61,0.31890432412435804
7,0.31,symmetric,0.318885089154043
7,0.61,0.01,0.3149364519109514
7,0.61,0.31,0.3289952158544945
7,0.61,0.61,0.34628210707302126
7,0.61,symmetric,0.31394030735453343
7,symmetric,0.01,0.3146346212218861
7,symmetric,0.31,0.32326045221666627
7,symmetric,0.61,0.32733126441405247
7,symmetric,symmetric,0.31772672374302896
7,asymmetric,0.01,0.3203809678419697
7,asymmetric,0.31,0.3332953358102199
7,asymmetric,0.61,0.37503542130296863
7,asymmetric,symmetric,0.341362730086078
8,0.01,0.01,0.3146941636043802
8,0.01,0.31,0.3054162707764094
8,0.01,0.61,0.329946343184803
8,0.01,symmetric,0.3268327353833488
8,0.31,0.01,0.31012933325544856
8,0.31,0.31,0.3095559244529896
8,0.31,0.61,0.29230482697159615
8,0.31,symmetric,0.30200384102109024
8,0.61,0.01,0.3075707416570157
8,0.61,0.31,0.30833936149589103
8,0.61,0.61,0.3406297834241059
8,0.61,symmetric,0.3033819008374403
8,symmetric,0.01,0.3096537589477515
8,symmetric,0.31,0.2968120777737709
8,symmetric,0.61,0.3213872678552868
8,symmetric,symmetric,0.3150029099705467
8,asymmetric,0.01,0.31681170552135585
8,asymmetric,0.31,0.34327421681223363
8,asymmetric,0.61,0.39843986577981266
8,asymmetric,symmetric,0.32404681463348767
9,0.01,0.01,0.30639627139941056
9,0.01,0.31,0.32474164943276174
9,0.01,0.61,0.3011251487128484
9,0.01,symmetric,0.30808360851762856
9,0.31,0.01,0.29899954954253477
9,0.31,0.31,0.3218300886895401
9,0.31,0.61,0.3305611459066498
9,0.31,symmetric,0.3053720729006825
9,0.61,0.01,0.3089210568921722
9,0.61,0.31,0.32259201794893666
9,0.61,0.61,0.36614206013395406
9,0.61,symmetric,0.30612466150428624
9,symmetric,0.01,0.3065904680828591
9,symmetric,0.31,0.30332970873843124
9,symmetric,0.61,0.29224268625882593
9,symmetric,symmetric,0.3066180532918282
9,asymmetric,0.01,0.31657725065401654
9,asymmetric,0.31,0.29718941064499727
9,asymmetric,0.61,0.3499539548528645
9,asymmetric,symmetric,0.3334235534767848
10,0.01,0.01,0.31312869969402146
10,0.01,0.31,0.30771573585390694
10,0.01,0.61,0.2929703327970524
10,0.01,symmetric,0.3064181991310969
10,0.31,0.01,0.3210549418777822
10,0.31,0.31,0.3125010749675882
10,0.31,0.61,0.31793618523594314
10,0.31,symmetric,0.3190601262556571
10,0.61,0.01,0.3148954113548783
10,0.61,0.31,0.31951556857604546
10,0.61,0.61,0.31209029111043074
10,0.61,symmetric,0.3234153789455676
10,symmetric,0.01,0.3200676409570915
10,symmetric,0.31,0.31267338526419486
10,symmetric,0.61,0.29523721044289186
10,symmetric,symmetric,0.321052811069077
10,asymmetric,0.01,0.3060497008906384
10,asymmetric,0.31,0.3220433114350395
10,asymmetric,0.61,0.3865215108865224
10,asymmetric,symmetric,0.3075804228076638
11,0.01,0.01,0.3204838953652479
11,0.01,0.31,0.3359028581118667
11,0.01,0.61,0.3339772731302163
11,0.01,symmetric,0.3125434994288602
11,0.31,0.01,0.31259214763782955
11,0.31,0.31,0.32211568027832305
11,0.31,0.61,0.31848282939376793
11,0.31,symmetric,0.31486686463152586
11,0.61,0.01,0.3124735019653918
11,0.61,0.31,0.34594140759574166
11,0.61,0.61,0.3323389180886507
11,0.61,symmetric,0.3137827114949039
11,symmetric,0.01,0.3085158105183535
11,symmetric,0.31,0.3321136150965168
11,symmetric,0.61,0.3241115915008374
11,symmetric,symmetric,0.3084218969554309
11,asymmetric,0.01,0.33914705927839695
11,asymmetric,0.31,0.3333666488493283
11,asymmetric,0.61,0.3937805905712884
11,asymmetric,symmetric,0.33790463702846874
12,0.01,0.01,0.30300659259219537
12,0.01,0.31,0.294392263222583
12,0.01,0.61,0.286128209945254
12,0.01,symmetric,0.298664876051204
12,0.31,0.01,0.30561405923241125
12,0.31,0.31,0.29657652933809514
12,0.31,0.61,0.29990063358011126
12,0.31,symmetric,0.30084585479442616
12,0.61,0.01,0.30362097955717415
12,0.61,0.31,0.322284284948394
12,0.61,0.61,0.35221300776908065
12,0.61,symmetric,0.29729639069713854
12,symmetric,0.01,0.3032846231507383
12,symmetric,0.31,0.29673892720409756
12,symmetric,0.61,0.2862832316400457
12,symmetric,symmetric,0.29993859412269946
12,asymmetric,0.01,0.30256937642654225
12,asymmetric,0.31,0.3128017455466045
12,asymmetric,0.61,0.3318209151774642
12,asymmetric,symmetric,0.3005283982381018
13,0.01,0.01,0.29553553004837724
13,0.01,0.31,0.3124431703284628
13,0.01,0.61,0.2979148073933009
13,0.01,symmetric,0.3112928404602267
13,0.31,0.01,0.29176843462090346
13,0.31,0.31,0.33422930620783975
13,0.31,0.61,0.3140332260501494
13,0.31,symmetric,0.29262449156517684
13,0.61,0.01,0.3077152619739101
13,0.61,0.31,0.3517359220039087
13,0.61,0.61,0.3696066663104161
13,0.61,symmetric,0.3128682228392761
13,symmetric,0.01,0.2943940636808444
13,symmetric,0.31,0.2999097929102806
13,symmetric,0.61,0.30184296699695035
13,symmetric,symmetric,0.30955461394581485
13,asymmetric,0.01,0.3023824167145484
13,asymmetric,0.31,0.33343495104787535
13,asymmetric,0.61,0.3131697008115505
13,asymmetric,symmetric,0.31017414007869204
14,0.01,0.01,0.29677959506207874
14,0.01,0.31,0.3184985602676084
14,0.01,0.61,0.31210526219286133
14,0.01,symmetric,0.29629738450152876
14,0.31,0.01,0.28792913122516167
14,0.31,0.31,0.3095100689983128
14,0.31,0.61,0.3253999163602973
14,0.31,symmetric,0.28297593288414175
14,0.61,0.01,0.30634930284342676
14,0.61,0.31,0.3381883989515154
14,0.61,0.61,0.3979490580279522
14,0.61,symmetric,0.3200185427854584
14,symmetric,0.01,0.30254537906824247
14,symmetric,0.31,0.3077808415174221
14,symmetric,0.61,0.31252680274187256
14,symmetric,symmetric,0.2988420220725115
14,asymmetric,0.01,0.3051033438021199
14,asymmetric,0.31,0.3248097879249003
14,asymmetric,0.61,0.3896818984877625
14,asymmetric,symmetric,0.3219602497116424
